method,url_template,classification,verification,query_keys,parameter_expression,source,line,column
UNKNOWN,/gl/cashier/payAccountAction?m=listAccount,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/BXSetting.js,1,6956
POST,/gl/closeperiod?m=endOfItemList,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/common/common.js?ver=202609151511,4433,17
POST,/gl/general?m=exportAllDetail,unknown_or_write,not_probed,m,h,https://vip4-kj.kdzwy.com/js/dist/subsidiaryLedger.js?ver=202609151511,1,27593
UNKNOWN,/gl/general?m=queryDetail,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/subsidiaryLedger.js?ver=202609151511,1,15896
UNKNOWN,/gl/general?m=queryDetailItem,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/accountingLedger.js?ver=202609151511,1,9484
UNKNOWN,/gl/general?m=queryTotal,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/generalLedger.js?ver=202609151511,1,2553
UNKNOWN,/gl/generalqty?m=queryTotal,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/qtyAmountGeneral.js?ver=202609151511,1,3046
UNKNOWN,/gl/voucher?m=analysisVch,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/voucher/voucher-tidy.jsp#inline-script-3,29,25
UNKNOWN,/gl/voucher?m=findList,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/voucherList.js?ver=202609151511,1,4560
POST,/gl/voucher?m=reVchNum,unknown_or_write,not_probed,m,postData,https://vip4-kj.kdzwy.com/voucher/voucher-tidy.jsp#inline-script-3,69,18
UNKNOWN,/invoice/manage?code={i}&feature={j}&invoice_date={k},unknown_or_write,not_probed,"code,feature,invoice_date",,https://vip4-kj.kdzwy.com/js/dist/voucherList.js?ver=202609151511,1,14722
UNKNOWN,/jdy-fi-rpt/{dbId}/scm/v1/check-balance/detail/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/82.955b7af0.chunk.js,1,16852
UNKNOWN,/jdy-fi-rpt/{dbId}/scm/v1/check-balance/summary/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/83.6ef5361b.chunk.js,1,16961
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/att/attachment/dl,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/21.9198e10d.chunk.js,1,46522
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/att/attachment/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/21.9198e10d.chunk.js,1,47072
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/att/attachment/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/21.9198e10d.chunk.js,1,46722
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/balance-item-report/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/50.f9b9958d.chunk.js,1,41120
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/balance-item-report/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/50.f9b9958d.chunk.js,1,40673
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/balance/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/42.9b16857e.chunk.js,1,16008
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/bank-statement/notMatch-export,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/chunk-138375e1.507d6203.js,1,22863
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/cash-flow/report/detail/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/24.66cd9d93.chunk.js,1,40652
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/cash-flow/report/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/40.de9e30e1.chunk.js,1,21009
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/cash-flow/report/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/24.66cd9d93.chunk.js,1,119081
POST,/jdy-fi-rpt/{dbId}/v1/cash-flow/upgrade,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/96.acbebc8d.chunk.js,1,455
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/cashier/check-total-export,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/chunk-24160680.2cadb9de.js,1,6407
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/cashier/income-expend-export,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/chunk-56632b66.b67506ad.js,1,4946
POST,/jdy-fi-rpt/{dbId}/v1/common/msg/unread,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,951592
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/common/report/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/44.f0353c7e.chunk.js,1,15455
POST,/jdy-fi-rpt/{dbId}/v1/cost-detail/item,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/47.e892b82f.chunk.js,1,2477
POST,/jdy-fi-rpt/{dbId}/v1/detailAccount/tree,unknown_or_write,not_probed,,JSON.stringify(d),https://vip4-kj.kdzwy.com/js/dist/subsidiaryLedger.js?ver=202609151511,1,1409
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/fa/card/export,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/chunk-02224858.4517b705.js,1,26513
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/fa/card/export-temp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/chunk-02224858.4517b705.js,1,26984
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/fa/depreciation/detail-export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/99.31802f2a.chunk.js,1,26985
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/fa/depreciation/detail-print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/99.31802f2a.chunk.js,1,19716
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/fa/depreciation/sum-export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/100.5916ea91.chunk.js,1,26058
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/fa/depreciation/sum-print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/100.5916ea91.chunk.js,1,19562
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/gl/balance-report/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/51.60187568.chunk.js,1,45279
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/gl/balance-report/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/51.60187568.chunk.js,1,42269
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/gl/general/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/58.cda7d53c.chunk.js,1,81883
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/gl/general/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/58.cda7d53c.chunk.js,1,45878
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/gl/multicolaccount/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/55.1ee1ba78.chunk.js,1,33758
POST,/jdy-fi-rpt/{dbId}/v1/gl/multicolaccount/head,unknown_or_write,not_probed,,r,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/55.1ee1ba78.chunk.js,1,33156
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/gl/multicolaccount/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/55.1ee1ba78.chunk.js,1,30619
POST,/jdy-fi-rpt/{dbId}/v1/invoice/discern,unknown_or_write,not_probed,,o,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1470449
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/invoice/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,2491926
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/item/item-export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/28.ddec54f9.chunk.js,1,57288
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/item/profit/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/57.ae3efad8.chunk.js,1,29164
POST,/jdy-fi-rpt/{dbId}/v1/journal/export,unknown_or_write,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1195039
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/journal/export,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/chunk-26cc668c.aa7b01ec.js,1,175933
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/log/list,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/operationLogNew.js?ver=202609151511,1,4095
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/pay/basic/exportDeduction,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/54.687400e1.chunk.js,1,23357
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/pay/basic/exportEmployee,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/32.93d0f568.chunk.js,1,29702
POST,/jdy-fi-rpt/{dbId}/v1/pay/dynamicImport,unknown_or_write,not_probed,,r,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/11.eb9201f7.chunk.js,1,27316
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/pay/exportSheet,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/45.8a7c16a5.chunk.js,1,45006
POST,/jdy-fi-rpt/{dbId}/v1/pay/matchSheetName,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,949712
POST,/jdy-fi-rpt/{dbId}/v1/pay/payDataDetail,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,950140
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/pay/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/45.8a7c16a5.chunk.js,1,40730
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/payable-tax/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/43.c48ed256.chunk.js,1,12166
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/invoice-goods-bill-stats/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/25.8ddc7964.chunk.js,1,52839
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/pro-material-req/carry-data/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/84.fb49abe6.chunk.js,1,32931
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/pro-material-req/carry-data/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/84.fb49abe6.chunk.js,1,32382
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/pro-material-req/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/108.4f923be6.chunk.js,1,18825
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/trans-product-cost/carry-data/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/76.fecd2bd2.chunk.js,1,41474
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/trans-product-cost/carry-data/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/76.fecd2bd2.chunk.js,1,40944
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/trans-product-cost/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/25.8ddc7964.chunk.js,1,35160
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/trans-sale-cost/carry-data/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/75.4d472ee2.chunk.js,1,41116
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/trans-sale-cost/carry-data/print?yearPeriod={e.CURPERIOD},unknown_or_write,not_probed,yearPeriod,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/75.4d472ee2.chunk.js,1,40549
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/period-end/trans-sale-cost/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/26.fd51d44e.chunk.js,1,33887
UNKNOWN,"/jdy-fi-rpt/{dbId}/v1/pivot-table/export/{U.get(""id"")}",unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/94.018a18d8.chunk.js,1,23914
POST,/jdy-fi-rpt/{dbId}/v1/pivot-table/preview,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/9.3a029b51.chunk.js,1,9778
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/profit/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/31.9fd53a13.chunk.js,1,31082
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/qtyDetailAccount/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/36.8c16b134.chunk.js,1,58305
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/qtyDetailAccount/printAll,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/36.8c16b134.chunk.js,1,58689
POST,/jdy-fi-rpt/{dbId}/v1/qtyDetailAccount/tree,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/36.8c16b134.chunk.js,1,22329
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/qtyTotalAccount/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/59.438d0efb.chunk.js,1,45676
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/qtyTotalAccount/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/59.438d0efb.chunk.js,1,45136
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/bill/exportInBill,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/37.8faf31ca.chunk.js,1,72861
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/bill/exportOutBill,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/38.654f9bb3.chunk.js,1,73073
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/bill/printInBill,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/37.8faf31ca.chunk.js,1,73198
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/bill/printOutBill,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/38.654f9bb3.chunk.js,1,73447
UNKNOWN,"/jdy-fi-rpt/{dbId}/v1/stock/bill/print{""in""===r.dc?""In"":""Out""}Detail",unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/39.1815d2e5.chunk.js,1,20008
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/60.fe39d594.chunk.js,1,38864
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/report/exportSummary,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/89.cdeede98.chunk.js,1,28688
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/report/printDetail,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/101.dd8b647f.chunk.js,1,33579
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/report/printMulDetail,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/101.dd8b647f.chunk.js,1,33894
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/stock/report/printSummary,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/89.cdeede98.chunk.js,1,28324
POST,/jdy-fi-rpt/{dbId}/v1/taoda/receive-parameter,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,399925
POST,/jdy-fi-rpt/{dbId}/v1/tax-report/calculate,unknown_or_write,not_probed,,E,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/43.c48ed256.chunk.js,1,53130
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/tax-report/export,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/43.c48ed256.chunk.js,1,75485
POST,/jdy-fi-rpt/{dbId}/v1/tax-report/formula,unknown_or_write,not_probed,,l,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/43.c48ed256.chunk.js,1,50635
POST,/jdy-fi-rpt/{dbId}/v1/voucher/cos/credential,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,36920
POST,/jdy-fi-rpt/{dbId}/v1/voucher/export,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,15842
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/voucher/export2,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,138340
POST,/jdy-fi-rpt/{dbId}/v1/voucher/getResult,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,15932
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/voucher/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,135306
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/voucher/print-detail,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,191309
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/voucher/print-voucher-list,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/27.e640e1d4.chunk.js,1,112293
POST,/jdy-fi-rpt/{dbId}/v1/voucherTotal/export,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/61.20412f05.chunk.js,1,23229
POST,/jdy-fi-rpt/{dbId}/v1/voucherTotal/getResult,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/61.20412f05.chunk.js,1,23690
UNKNOWN,/jdy-fi-rpt/{dbId}/v1/voucherTotal/print,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/24.66cd9d93.chunk.js,1,40373
